meta_score,title,platform,date,user_score,link,esrb_rating,developers,genres
,Total War: Rome II - Wrath of Sparta Campaign Pack,PC,"Dec 16, 2014",,/game/pc/total-war-rome-ii---wrath-of-sparta-campaign-pack,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
,Chain Chronicle - Line Defense RPG,iOS,"Dec 8, 2014",8.3,/game/ios/chain-chronicle---line-defense-rpg,,['Sega'],"['Action', 'Role-Playing', 'General']"
,Sonic Dash,PC,"Dec 3, 2014",6.7,/game/pc/sonic-dash,E,['Hardlight Studio'],"['Action', 'Platformer', '3D']"
,Alien: Isolation - Trauma,PC,"Dec 2, 2014",,/game/pc/alien-isolation---trauma,M,['Creative Assembly'],"['Action Adventure', 'General', 'Survival']"
,Alien: Isolation - Trauma,PS3,"Dec 2, 2014",,/game/playstation-3/alien-isolation---trauma,M,['Creative Assembly'],"['Action Adventure', 'General', 'Survival']"
,Alien: Isolation - Trauma,PS4,"Dec 2, 2014",,/game/playstation-4/alien-isolation---trauma,M,['Creative Assembly'],"['Action Adventure', 'General', 'Survival']"
,Alien: Isolation - Trauma,X360,"Dec 2, 2014",,/game/xbox-360/alien-isolation---trauma,M,['Creative Assembly'],"['Action Adventure', 'General', 'Survival']"
,Alien: Isolation - Trauma,XONE,"Dec 2, 2014",,/game/xbox-one/alien-isolation---trauma,M,['Creative Assembly'],"['Action Adventure', 'General', 'Survival']"
,Total War: Rome II - Black Sea Colonies Culture Pack,PC,"Nov 20, 2014",,/game/pc/total-war-rome-ii---black-sea-colonies-culture-pack,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
72,Football Manager Handheld 2015,iOS,"Nov 19, 2014",6.8,/game/ios/football-manager-handheld-2015,,['Sega'],"['Action', 'Sports', 'General', 'Team', 'Soccer', 'Management']"
78,Hatsune Miku: Project Diva F 2nd,PS3,"Nov 18, 2014",8.0,/game/playstation-3/hatsune-miku-project-diva-f-2nd,T,['Sega'],"['Action', 'Miscellaneous', 'Rhythm', 'Music']"
81,Hatsune Miku: Project Diva F 2nd,VITA,"Nov 18, 2014",8.0,/game/playstation-vita/hatsune-miku-project-diva-f-2nd,T,['Sega'],"['Action', 'Miscellaneous', 'Rhythm', 'Music']"
81,Company of Heroes 2: Ardennes Assault,PC,"Nov 17, 2014",6.3,/game/pc/company-of-heroes-2-ardennes-assault,M,"['Relic', ' Sega', ' Relic Entertainment']","['Strategy', 'Real-Time', 'General', 'Historic']"
32,Sonic Boom: Rise of Lyric,WIIU,"Nov 11, 2014",3.6,/game/wii-u/sonic-boom-rise-of-lyric,E10+,['Big Red Button Entertainment'],"['General', 'Action', 'Platformer', '3D']"
47,Sonic Boom: Shattered Crystal,3DS,"Nov 11, 2014",6.1,/game/3ds/sonic-boom-shattered-crystal,E,['Sanzaru Games'],"['Action', 'General', 'Platformer', '2D']"
85,Valkyria Chronicles,PC,"Nov 11, 2014",8.2,/game/pc/valkyria-chronicles,T,['Sega'],"['General', 'Historic', 'Strategy', 'Turn-Based', 'Tactics']"
,Valkyria Chronicles: Challenge of the Edy Detachment,PC,"Nov 11, 2014",,/game/pc/valkyria-chronicles-challenge-of-the-edy-detachment,,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
,Valkyria Chronicles: Hard EX Mode,PC,"Nov 11, 2014",,/game/pc/valkyria-chronicles-hard-ex-mode,,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
,Valkyria Chronicles: Edy's Mission - Enter the Edy Detachment,PC,"Nov 11, 2014",,/game/pc/valkyria-chronicles-edys-mission---enter-the-edy-detachment,,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
,Valkyria Chronicles: Selvaria's Mission - Behind Her Blue Flame,PC,"Nov 11, 2014",,/game/pc/valkyria-chronicles-selvarias-mission---behind-her-blue-flame,,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
80,Football Manager 2015,PC,"Nov 7, 2014",6.2,/game/pc/football-manager-2015,,['Sports Interactive'],"['Sports', 'Traditional', 'Team', 'Soccer', 'Management']"
,Alien: Isolation - Corporate Lockdown,X360,"Oct 30, 2014",,/game/xbox-360/alien-isolation---corporate-lockdown,M,['Creative Assembly'],"['Action Adventure', 'Sci-Fi', 'General', 'Survival']"
,Alien: Isolation - Corporate Lockdown,PS4,"Oct 28, 2014",5.8,/game/playstation-4/alien-isolation---corporate-lockdown,M,['Creative Assembly'],"['Action Adventure', 'Sci-Fi', 'General', 'Survival']"
,Alien: Isolation - Corporate Lockdown,XONE,"Oct 28, 2014",,/game/xbox-one/alien-isolation---corporate-lockdown,M,['Creative Assembly'],"['Action Adventure', 'Sci-Fi', 'General', 'Survival']"
,Alien: Isolation - Corporate Lockdown,PS3,"Oct 28, 2014",,/game/playstation-3/alien-isolation---corporate-lockdown,M,['Creative Assembly'],"['Action Adventure', 'Sci-Fi', 'General', 'Survival']"
,Alien: Isolation - Corporate Lockdown,PC,"Oct 28, 2014",,/game/pc/alien-isolation---corporate-lockdown,M,['Creative Assembly'],"['Action Adventure', 'Sci-Fi', 'General', 'Survival']"
,Alien: Isolation - Last Survivor,PC,"Oct 14, 2014",4.5,/game/pc/alien-isolation---last-survivor,M,['Creative Assembly'],"['Action Adventure', 'General', 'Survival']"
,Alien: Isolation - Last Survivor,PS3,"Oct 14, 2014",,/game/playstation-3/alien-isolation---last-survivor,M,['Creative Assembly'],"['Action Adventure', 'General', 'Survival']"
,Alien: Isolation - Last Survivor,PS4,"Oct 14, 2014",,/game/playstation-4/alien-isolation---last-survivor,M,['Creative Assembly'],"['Action Adventure', 'General', 'Survival']"
,Alien: Isolation - Last Survivor,X360,"Oct 14, 2014",,/game/xbox-360/alien-isolation---last-survivor,M,['Creative Assembly'],"['Action Adventure', 'General', 'Survival']"
78,Alien: Isolation,XONE,"Oct 7, 2014",8.3,/game/xbox-one/alien-isolation,M,['Creative Assembly'],"['Action Adventure', 'Sci-Fi', 'General', 'Survival']"
79,Alien: Isolation,PS4,"Oct 7, 2014",8.4,/game/playstation-4/alien-isolation,M,['Creative Assembly'],"['Action Adventure', 'Sci-Fi', 'General', 'Survival']"
,Alien: Isolation,PS3,"Oct 7, 2014",8.3,/game/playstation-3/alien-isolation,M,['Creative Assembly'],"['Action Adventure', 'Sci-Fi', 'General', 'Survival']"
,Alien: Isolation,X360,"Oct 7, 2014",8.2,/game/xbox-360/alien-isolation,M,['Creative Assembly'],"['Action Adventure', 'Sci-Fi', 'General', 'Survival']"
,Alien: Isolation - Crew Expendable,PS3,"Oct 7, 2014",,/game/playstation-3/alien-isolation---crew-expendable,M,['Creative Assembly'],"['Action Adventure', 'General', 'Survival']"
,Alien: Isolation - Crew Expendable,PS4,"Oct 7, 2014",,/game/playstation-4/alien-isolation---crew-expendable,M,['Creative Assembly'],"['Action Adventure', 'General', 'Survival']"
,Alien: Isolation - Crew Expendable,X360,"Oct 7, 2014",,/game/xbox-360/alien-isolation---crew-expendable,M,['Creative Assembly'],"['Action Adventure', 'General', 'Survival']"
,Alien: Isolation - Crew Expendable,XONE,"Oct 7, 2014",,/game/xbox-one/alien-isolation---crew-expendable,M,['Creative Assembly'],"['Action Adventure', 'General', 'Survival']"
,Alien: Isolation - Last Survivor,XONE,"Oct 7, 2014",,/game/xbox-one/alien-isolation---last-survivor,M,['Creative Assembly'],"['Action Adventure', 'General', 'Survival']"
81,Alien: Isolation,PC,"Oct 6, 2014",8.5,/game/pc/alien-isolation,M,['Creative Assembly'],"['Action Adventure', 'Sci-Fi', 'General', 'Survival']"
,Alien: Isolation - Crew Expendable,PC,"Oct 6, 2014",4.3,/game/pc/alien-isolation---crew-expendable,M,['Creative Assembly'],"['Action Adventure', 'General', 'Survival']"
,Total War: Rome II - Emperor Edition,PC,"Sep 16, 2014",7.3,/game/pc/total-war-rome-ii---emperor-edition,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General', 'Historic']"
,Total War: Rome II - Imperator Augustus Campaign Pack,PC,"Sep 16, 2014",,/game/pc/total-war-rome-ii---imperator-augustus-campaign-pack,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
65,Super Monkey Ball Bounce,iOS,"Sep 3, 2014",,/game/ios/super-monkey-ball-bounce,,['Sega'],"['Puzzle', 'General']"
,Total War: Rome II - Daughters of Mars,PC,"Aug 14, 2014",7.5,/game/pc/total-war-rome-ii---daughters-of-mars,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General', 'Historic']"
63,Crazy Taxi: City Rush,iOS,"Jul 31, 2014",6.8,/game/ios/crazy-taxi-city-rush,,['Hardlight Studio'],"['Driving', 'Racing', 'General', 'Arcade', 'Automobile']"
54,Sonic Jump Fever,iOS,"Jul 10, 2014",7.2,/game/ios/sonic-jump-fever,,['Sega'],"['Action', 'Platformer', '2D']"
80,Company of Heroes 2: The Western Front Armies,PC,"Jun 23, 2014",6.9,/game/pc/company-of-heroes-2-the-western-front-armies,M,"['Relic', ' Relic Entertainment']","['Strategy', 'Real-Time', 'General', 'Historic']"
,Total War: Rome II - Pirates and Raiders Culture Pack,PC,"May 29, 2014",,/game/pc/total-war-rome-ii---pirates-and-raiders-culture-pack,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
,"Warhammer 40,000: Kill Team",PC,"May 22, 2014",5.2,/game/pc/warhammer-40000-kill-team,,['Nomad Games'],"['Action', 'Shooter', 'Third-Person', 'Sci-Fi', 'Arcade']"
,Dragon Coins,iOS,"May 7, 2014",,/game/ios/dragon-coins,,,"['Action', 'General']"
67,Football Manager Classic 2014,VITA,"Apr 11, 2014",7.3,/game/playstation-vita/football-manager-classic-2014,,['Sports Interactive'],"['Sports', 'Traditional', 'Soccer', 'Management']"
,Total War: Rome II - Hannibal at the Gates,PC,"Mar 27, 2014",5.6,/game/pc/total-war-rome-ii---hannibal-at-the-gates,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General', 'Historic']"
,Total War: Rome II - Hannibal at the Gates Campaign Pack,PC,"Mar 27, 2014",,/game/pc/total-war-rome-ii---hannibal-at-the-gates-campaign-pack,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
81,Hatsune Miku: Project Diva f,VITA,"Mar 4, 2014",8.1,/game/playstation-vita/hatsune-miku-project-diva-f,T,['Sega'],"['Action', 'Miscellaneous', 'Rhythm', 'Music', 'Music']"
,Total War: Rome II - Beasts of War Unit Pack,PC,"Feb 17, 2014",,/game/pc/total-war-rome-ii---beasts-of-war-unit-pack,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
68,Rhythm Thief & the Paris Caper,iOS,"Jan 9, 2014",,/game/ios/rhythm-thief-the-paris-caper,,['Sega'],"['Action', 'Miscellaneous', 'Rhythm', 'General', 'Music']"
80,Sonic & All-Stars Racing Transformed,iOS,"Jan 2, 2014",7.1,/game/ios/sonic-all-stars-racing-transformed,,['Sumo Digital'],"['Driving', 'Racing', 'Arcade', 'Other', 'Kart', 'Automobile']"
,Sonic,3DS,TBA,,/game/3ds/sonic,,['Sega'],"['Action', 'General']"
,3D Streets of Rage,3DS,"Dec 19, 2013",7.6,/game/3ds/3d-streets-of-rage,E10+,['M2'],"['Action', ""Beat-'Em-Up"", ""Beat-'Em-Up"", '2D']"
,3D Shinobi III: Return of the Ninja Master,3DS,"Dec 19, 2013",7.7,/game/3ds/3d-shinobi-iii-return-of-the-ninja-master,E10+,['M2'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
,3D Ecco the Dolphin,3DS,"Dec 12, 2013",,/game/3ds/3d-ecco-the-dolphin,E,['M2'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
77,3D Galaxy Force II,3DS,"Dec 12, 2013",8.0,/game/3ds/3d-galaxy-force-ii,E,['M2'],"['Action', 'General', 'General', 'Shooter', 'Rail']"
63,Total War: Rome II - Caesar in Gaul,PC,"Dec 12, 2013",4.7,/game/pc/total-war-rome-ii---caesar-in-gaul,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General', 'Historic']"
81,3D Sonic the Hedgehog,3DS,"Dec 5, 2013",8.1,/game/3ds/3d-sonic-the-hedgehog,E,['M2'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
,3D Altered Beast,3DS,"Dec 5, 2013",,/game/3ds/3d-altered-beast,E10+,['M2'],"['Action', ""Beat-'Em-Up"", ""Beat-'Em-Up"", '2D']"
70,3D Space Harrier,3DS,"Nov 28, 2013",7.4,/game/3ds/3d-space-harrier,E10+,['M2'],"['Action', 'Shooter', 'Shooter', 'Rail', 'Scrolling', 'Rail']"
76,3D Super Hang-On,3DS,"Nov 28, 2013",7.2,/game/3ds/3d-super-hang-on,E10+,['M2'],"['Driving', 'Racing', 'General', 'General', 'Arcade', 'Automobile']"
81,Disney Castle of Illusion starring Mickey Mouse,iOS,"Nov 21, 2013",7.1,/game/ios/disney-castle-of-illusion-starring-mickey-mouse,,['Sega'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
73,Demon Tribe,iOS,"Nov 21, 2013",,/game/ios/demon-tribe,,['Sega'],"['Action', 'Strategy', 'General', 'Real-Time', 'General', 'MOBA']"
,Football Manager Handheld 2014,iOS,"Nov 14, 2013",,/game/ios/football-manager-handheld-2014,,,"['Sports', 'Traditional', 'Team', 'Soccer', 'Management', 'Management']"
,Company of Heroes 2 - Victory at Stalingrad,PC,"Nov 12, 2013",6.0,/game/pc/company-of-heroes-2---victory-at-stalingrad,,"['Relic', ' Relic Entertainment']","['Strategy', 'Real-Time', 'Historic', 'General', 'Historic']"
85,Football Manager 2014,PC,"Oct 30, 2013",5.7,/game/pc/football-manager-2014,E,['Sports Interactive'],"['Sports', 'Traditional', 'Team', 'Soccer', 'Management', 'Management']"
63,Sonic: Lost World,WIIU,"Oct 29, 2013",7.2,/game/wii-u/sonic-lost-world,E10+,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '3D']"
59,Sonic: Lost World,3DS,"Oct 29, 2013",6.2,/game/3ds/sonic-lost-world,E10+,['Dimps Corporation'],"['Action', 'Platformer', 'Platformer', '3D', '3D']"
71,The Typing of the Dead: Overkill,PC,"Oct 29, 2013",7.5,/game/pc/the-typing-of-the-dead-overkill,M,['Modern Dream'],"['Action', 'General', 'General', 'Arcade']"
,Total War: Rome II - Nomadic Tribes Culture Pack,PC,"Oct 22, 2013",,/game/pc/total-war-rome-ii---nomadic-tribes-culture-pack,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
65,The Cave,iOS,"Oct 3, 2013",6.8,/game/ios/the-cave,,['Double Fine Productions'],"['Action', 'General', 'Platformer', '2D']"
56,GO DANCE,iOS,"Sep 12, 2013",,/game/ios/go-dance,,['Sega'],"['Miscellaneous', 'Rhythm', 'Music']"
67,Disney Castle of Illusion starring Mickey Mouse,X360,"Sep 4, 2013",7.0,/game/xbox-360/disney-castle-of-illusion-starring-mickey-mouse,E,['Sega'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
69,Disney Castle of Illusion starring Mickey Mouse,PC,"Sep 4, 2013",6.9,/game/pc/disney-castle-of-illusion-starring-mickey-mouse,E,['Sega'],"['Platformer', '2D', 'Action', 'Platformer', '2D']"
72,Disney Castle of Illusion starring Mickey Mouse,PS3,"Sep 3, 2013",7.3,/game/playstation-3/disney-castle-of-illusion-starring-mickey-mouse,E,['Sega'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
,Total War: Rome II - Greek States Culture Pack,PC,"Sep 3, 2013",,/game/pc/total-war-rome-ii---greek-states-culture-pack,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
76,Total War: Rome II,PC,"Sep 2, 2013",4.4,/game/pc/total-war-rome-ii,T,['Creative Assembly'],"['Strategy', 'Real-Time', 'Historic', 'General', 'Historic']"
73,Hatsune Miku: Project Diva F,PS3,"Aug 27, 2013",7.8,/game/playstation-3/hatsune-miku-project-diva-f,T,['Sega'],"['Action', 'Miscellaneous', 'Rhythm', 'Music', 'Music']"
,Aliens: Colonial Marines - Stasis Interrupted,PC,"Jul 23, 2013",5.5,/game/pc/aliens-colonial-marines---stasis-interrupted,M,['Gearbox Software'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
,Aliens: Colonial Marines - Stasis Interrupted,X360,"Jul 23, 2013",,/game/xbox-360/aliens-colonial-marines---stasis-interrupted,M,['Gearbox Software'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
,Aliens: Colonial Marines - Stasis Interrupted,PS3,"Jul 23, 2013",,/game/playstation-3/aliens-colonial-marines---stasis-interrupted,M,['Gearbox Software'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
80,Company of Heroes 2,PC,"Jun 25, 2013",2.2,/game/pc/company-of-heroes-2,M,"['Relic', ' Relic Entertainment']","['Strategy', 'Real-Time', 'Historic', 'General', 'Historic']"
,Puzzle Pirates,iOS,"Jun 20, 2013",,/game/ios/puzzle-pirates,,['Sega'],"['Role-Playing', 'Miscellaneous', 'Puzzle', 'General', 'General']"
,Aliens: Colonial Marines - Movie Map Pack,X360,"Jun 11, 2013",,/game/xbox-360/aliens-colonial-marines---movie-map-pack,M,['Gearbox Software'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
,Aliens: Colonial Marines - Movie Map Pack,PS3,"Jun 11, 2013",,/game/playstation-3/aliens-colonial-marines---movie-map-pack,M,['Gearbox Software'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
,Aliens: Colonial Marines - Movie Map Pack,PC,"Jun 11, 2013",,/game/pc/aliens-colonial-marines---movie-map-pack,M,['Gearbox Software'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
,Godsrule: War of Mortals,iOS,"Jun 6, 2013",,/game/ios/godsrule-war-of-mortals,,['Sega'],"['Action', 'General']"
,Aliens: Colonial Marines - Reconnaissance Pack,X360,"May 7, 2013",,/game/xbox-360/aliens-colonial-marines---reconnaissance-pack,M,['Gearbox Software'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
,Aliens: Colonial Marines - Reconnaissance Pack,PS3,"May 7, 2013",,/game/playstation-3/aliens-colonial-marines---reconnaissance-pack,M,['Gearbox Software'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
,Aliens: Colonial Marines - Reconnaissance Pack,PC,"May 7, 2013",,/game/pc/aliens-colonial-marines---reconnaissance-pack,M,['Gearbox Software'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
64,The House of the Dead: Overkill- The Lost Reels,iOS,"Apr 25, 2013",,/game/ios/the-house-of-the-dead-overkill--the-lost-reels,,['Magic Pockets'],"['Action', 'General', 'Shooter', 'Light Gun']"
,Sega Vintage Collection: ToeJam & Earl,PS3,"Mar 26, 2013",,/game/playstation-3/sega-vintage-collection-toejam-earl,E,['M2'],"['Miscellaneous', 'Compilation']"
,Aliens: Colonial Marines - Bug Hunt,PC,"Mar 19, 2013",,/game/pc/aliens-colonial-marines---bug-hunt,M,['Gearbox Software'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
,Aliens: Colonial Marines - Bug Hunt,PS3,"Mar 19, 2013",,/game/playstation-3/aliens-colonial-marines---bug-hunt,M,['Gearbox Software'],"['Action', 'Shooter', 'First-Person', 'Sci-Fi', 'Arcade']"
,Aliens: Colonial Marines - Bug Hunt,X360,"Mar 19, 2013",,/game/xbox-360/aliens-colonial-marines---bug-hunt,M,['Gearbox Software'],"['Action', 'Shooter', 'First-Person', 'Sci-Fi', 'Arcade']"
69,Sonic Dash,iOS,"Mar 7, 2013",7.4,/game/ios/sonic-dash,,['Hardlight Studio'],"['Action', 'Platformer', 'Platformer', '2D', '3D', '3D']"
,Total War: Shogun 2 Gold Edition,PC,"Mar 5, 2013",8.2,/game/pc/total-war-shogun-2-gold-edition,T,['Creative Assembly'],"['Strategy', 'Turn-Based', 'Historic', 'General']"
61,Hell Yeah! Pocket Inferno,iOS,"Feb 21, 2013",,/game/ios/hell-yeah!-pocket-inferno,,,"['Action', 'General']"
48,Aliens: Colonial Marines,X360,"Feb 12, 2013",3.9,/game/xbox-360/aliens-colonial-marines,M,['Gearbox Software'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
43,Aliens: Colonial Marines,PS3,"Feb 12, 2013",3.7,/game/playstation-3/aliens-colonial-marines,M,['Gearbox Software'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
63,Sonic & All-Stars Racing Transformed,3DS,"Feb 12, 2013",5.8,/game/3ds/sonic-all-stars-racing-transformed,E,['Sumo Digital'],"['Driving', 'Racing', 'Arcade', 'Kart', 'Other', 'Kart', 'Automobile']"
45,Aliens: Colonial Marines,PC,"Feb 11, 2013",3.6,/game/pc/aliens-colonial-marines,M,['Gearbox Software'],"['Action', 'Shooter', 'Shooter', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']"
59,After Burner Climax,iOS,"Feb 7, 2013",1.7,/game/ios/after-burner-climax,,,"['Action', 'Simulation', 'General', 'Flight', 'Modern Jet', 'Combat']"
79,Sonic & All-Stars Racing Transformed,PC,"Jan 31, 2013",8.5,/game/pc/sonic-all-stars-racing-transformed,E10+,['Sumo Digital'],"['Driving', 'Racing', 'Arcade', 'Kart', 'Other', 'Kart', 'Automobile']"
68,The Cave,2013),"Jan 23, 2013",7.6,/game/pc/the-cave-2013,T,['Double Fine Productions'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
70,The Cave,X360,"Jan 23, 2013",7.7,/game/xbox-360/the-cave,T,['Double Fine Productions'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
72,The Cave,PS3,"Jan 22, 2013",7.6,/game/playstation-3/the-cave,T,['Double Fine Productions'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
72,The Cave,WIIU,"Jan 22, 2013",7.3,/game/wii-u/the-cave,T,['Double Fine Productions'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
76,Kingdom Conquest II,iOS,"Jan 17, 2013",,/game/ios/kingdom-conquest-ii,,['Sega'],"['Role-Playing', 'General', 'General']"
73,Anarchy Reigns,X360,"Jan 8, 2013",8.0,/game/xbox-360/anarchy-reigns,M,['PlatinumGames'],"['Action', ""Beat-'Em-Up"", ""Beat-'Em-Up"", '3D']"
71,Anarchy Reigns,PS3,"Jan 8, 2013",8.1,/game/playstation-3/anarchy-reigns,M,['PlatinumGames'],"['Action', ""Beat-'Em-Up"", ""Beat-'Em-Up"", '3D']"
,SEGA Vintage Collection: Alex Kidd & Co.,PS3,"Jan 8, 2013",,/game/playstation-3/sega-vintage-collection-alex-kidd-co,E10+,['Sega'],"['Miscellaneous', 'Compilation']"
,SEGA Vintage Collection: Monster World,PS3,"Jan 8, 2013",,/game/playstation-3/sega-vintage-collection-monster-world,E,['Sega'],"['Miscellaneous', 'Compilation']"
,Aliens: Colonial Marines,DS,TBA,,/game/ds/aliens-colonial-marines,,['Unknown'],"['Action', 'Shooter', 'First-Person', 'Sci-Fi']"
75,Sonic & All-Stars Racing Transformed,VITA,"Dec 18, 2012",7.8,/game/playstation-vita/sonic-all-stars-racing-transformed,E10+,['Sumo Digital'],"['Driving', 'Racing', 'Arcade', 'Kart', 'Other', 'Kart', 'Automobile']"
